Date,Gold,Silver,Oil,EURUSD,JPYUSD,DXY,UST10Y,Bund10Y
2022-12-09,1798.0999755859375,23.53499984741211,71.0199966430664,1.0559661388397217,0.007319894153624773,104.80999755859375,3.566999912261963,124.88999938964844
2022-12-12,1780.5,23.219999313354492,73.16999816894531,1.0522217750549316,0.007314646616578102,105.12999725341797,3.6110000610351562,124.76000213623047
2022-12-13,1813.9000244140625,23.801000595092773,75.38999938964844,1.0541739463806152,0.007272515911608934,103.9800033569336,3.500999927520752,124.9000015258789
2022-12-14,1807.5,23.945999145507812,77.27999877929688,1.062665343284607,0.007375501561909914,103.7699966430664,3.503000020980835,124.41999816894531
2022-12-15,1777.199951171875,23.128000259399414,76.11000061035156,1.0676347017288208,0.0073883612640202045,104.55999755859375,3.450000047683716,123.21499633789062
2022-12-16,1790.0,23.150999069213867,74.29000091552734,1.064056158065796,0.007259475067257881,104.69999694824219,3.4820001125335693,122.54000091552734
2022-12-19,1787.699951171875,23.02899932861328,75.19000244140625,1.05850350856781,0.007315823808312416,104.72000122070312,3.5810000896453857,122.1050033569336
2022-12-20,1815.9000244140625,24.0939998626709,76.08999633789062,1.0614584684371948,0.007299536839127541,103.97000122070312,3.684000015258789,121.22000122070312
2022-12-21,1815.9000244140625,24.03499984741211,78.29000091552734,1.062699317932129,0.007581960875540972,104.16000366210938,3.684000015258789,121.16000366210938
2022-12-22,1787.0,23.47599983215332,77.48999786376953,1.0610079765319824,0.007554582320153713,104.43000030517578,3.6689999103546143,120.69000244140625
2022-12-23,1795.9000244140625,23.763999938964844,79.55999755859375,1.060333013534546,0.0075553241185843945,104.30999755859375,3.750999927520752,120.55000305175781
2022-12-26,1795.9000244140625,23.763999938964844,79.55999755859375,1.0667804479599,0.007530687842518091,104.30999755859375,3.750999927520752,120.55000305175781
2022-12-27,1814.800048828125,24.040000915527344,79.52999877929688,1.064022183418274,0.0075321621261537075,104.18000030517578,3.859999895095825,119.3949966430664
2022-12-28,1807.9000244140625,23.663000106811523,78.95999908447266,1.0637166500091553,0.007491422817111015,104.45999908447266,3.88700008392334,119.48999786376953
2022-12-29,1819.5,24.077999114990234,78.4000015258789,1.062925100326538,0.007460793945938349,103.83999633789062,3.8350000381469727,120.01000213623047
2022-12-30,1819.699951171875,23.86199951171875,80.26000213623047,1.066075325012207,0.007523548789322376,103.5199966430664,3.878999948501587,119.36000061035156
2023-01-02,1819.699951171875,23.86199951171875,80.26000213623047,1.0709733963012695,0.007642630487680435,103.5199966430664,3.878999948501587,119.91500091552734
2023-01-03,1839.699951171875,24.05900001525879,76.93000030517578,1.0677714347839355,0.007645610254257917,104.5199966430664,3.7929999828338623,120.4800033569336
2023-01-04,1852.800048828125,23.79199981689453,72.83999633789062,1.0546854734420776,0.007619163487106562,104.25,3.7090001106262207,121.38500213623047
2023-01-05,1834.800048828125,23.257999420166016,73.66999816894531,1.0606365203857422,0.007561665028333664,105.04000091552734,3.7200000286102295,120.98999786376953
2023-01-06,1864.199951171875,23.82200050354004,73.7699966430664,1.0522217750549316,0.0075014811009168625,103.87999725341797,3.569000005722046,121.90499877929688
2023-01-09,1872.699951171875,23.711999893188477,74.62999725341797,1.0656323432922363,0.007583686150610447,103.0,3.5169999599456787,121.63500213623047
2023-01-10,1871.5999755859375,23.506999969482422,75.12000274658203,1.073318362236023,0.007591342553496361,103.23999786376953,3.621000051498413,120.96499633789062
2023-01-11,1874.5999755859375,23.32699966430664,77.41000366210938,1.0738946199417114,0.007569965440779924,103.19000244140625,3.553999900817871,121.99500274658203
2023-01-12,1895.5,23.863000869750977,78.38999938964844,1.0766000747680664,0.007581386715173721,102.25,3.4489998817443848,122.31999969482422
2023-01-13,1918.4000244140625,24.231000900268555,79.86000061035156,1.0860239267349243,0.007741616107523441,102.19999694824219,3.510999917984009,122.30000305175781
2023-01-16,1918.4000244140625,24.231000900268555,79.86000061035156,1.082461953163147,0.0078109134919941425,102.19999694824219,3.510999917984009,122.26499938964844
2023-01-17,1907.199951171875,23.944000244140625,80.18000030517578,1.0830129384994507,0.0077929566614329815,102.38999938964844,3.5350000858306885,122.9800033569336
2023-01-18,1904.4000244140625,23.530000686645508,79.4800033569336,1.0793308019638062,0.007795386482030153,102.36000061035156,3.375,123.66000366210938
2023-01-19,1922.0999755859375,23.753999710083008,80.33000183105469,1.0797853469848633,0.007779739797115326,102.05999755859375,3.3970000743865967,123.24500274658203
2023-01-20,1926.4000244140625,23.829999923706055,81.30999755859375,1.083388328552246,0.007789982482790947,102.01000213623047,3.4839999675750732,122.25
2023-01-23,1927.0999755859375,23.45199966430664,81.62000274658203,1.086507797241211,0.007730723358690739,102.13999938964844,3.5250000953674316,121.98999786376953
2023-01-24,1933.9000244140625,23.64900016784668,80.12999725341797,1.0874292850494385,0.0076571437530219555,101.91999816894531,3.4690001010894775,122.44499969482422
2023-01-25,1941.199951171875,23.839000701904297,80.1500015258789,1.088814616203308,0.007678191643208265,101.63999938964844,3.4619998931884766,122.33999633789062
2023-01-26,1929.0999755859375,23.93000030517578,81.01000213623047,1.0922038555145264,0.007737722247838974,101.83999633789062,3.493000030517578,121.96499633789062
2023-01-27,1928.5999755859375,23.527000427246094,79.68000030517578,1.0894432067871094,0.007704160176217556,101.93000030517578,3.5179998874664307,121.7699966430664
2023-01-30,1922.9000244140625,23.645000457763672,77.9000015258789,1.0871455669403076,0.007700956426560879,102.27999877929688,3.5510001182556152,121.19499969482422
2023-01-31,1929.5,23.74799919128418,78.87000274658203,1.0850694179534912,0.007664068136364222,102.0999984741211,3.5290000438690186,121.51000213623047
2023-02-01,1927.800048828125,23.520999908447266,76.41000366210938,1.0860947370529175,0.007685804273933172,101.22000122070312,3.3970000743865967,121.37000274658203
